finyear,lgdstatecode,statename,lgddistrictcode,districtname,schemecode,totalbeneficiaries,totalmale,totalfemale,totaltransgender,totalsc,totalst,totalgen,totalobc,totalaadhaar,totalmobilenumber
2025-2026,8,RAJASTHAN,108,KAROULI,IGNDPS,670,435,235,0,184,123,121,242,549,616
2025-2026,8,RAJASTHAN,108,KAROULI,IGNOAPS,24673,13021,11652,0,6562,4729,3501,9881,22379,23891
2025-2026,8,RAJASTHAN,108,KAROULI,IGNWPS,7720,0,7720,0,2971,1181,1156,2412,6813,7407
2025-2026,8,RAJASTHAN,109,KOTA,IGNDPS,302,200,102,0,83,12,66,141,292,295
2025-2026,8,RAJASTHAN,109,KOTA,IGNOAPS,17142,9620,7522,0,4524,1137,4324,7157,16020,16477
2025-2026,8,RAJASTHAN,109,KOTA,IGNWPS,7729,0,7729,0,1850,483,3140,2256,7134,7371
2025-2026,8,RAJASTHAN,110,NAGAUR,IGNDPS,787,544,243,0,206,1,143,437,736,761
2025-2026,8,RAJASTHAN,110,NAGAUR,IGNOAPS,19658,10651,9007,0,7083,103,2886,9586,18628,19295
2025-2026,8,RAJASTHAN,110,NAGAUR,IGNWPS,9429,0,9429,0,3255,37,2090,4047,8767,9229
2025-2026,8,RAJASTHAN,111,PALI,IGNDPS,555,362,193,0,178,45,57,275,492,525
2025-2026,8,RAJASTHAN,111,PALI,IGNOAPS,21737,11962,9775,0,6204,4003,1603,9927,19740,20643
2025-2026,8,RAJASTHAN,111,PALI,IGNWPS,9209,0,9209,0,2744,1012,1095,4358,7858,8617
2025-2026,8,RAJASTHAN,112,RAJSAMAND,IGNDPS,1131,664,467,0,189,149,150,643,897,929
2025-2026,8,RAJASTHAN,112,RAJSAMAND,IGNOAPS,18858,9466,9392,0,3011,3880,2539,9428,16757,17578
2025-2026,8,RAJASTHAN,112,RAJSAMAND,IGNWPS,6677,0,6677,0,1186,1329,1032,3130,5763,6010
2025-2026,8,RAJASTHAN,113,SAWAI MADHOPUR,IGNDPS,322,213,109,0,76,66,52,128,290,314
2025-2026,8,RAJASTHAN,113,SAWAI MADHOPUR,IGNOAPS,12564,6835,5729,0,3134,2095,1381,5954,11836,12299
2025-2026,8,RAJASTHAN,113,SAWAI MADHOPUR,IGNWPS,4946,0,4946,0,1485,765,725,1971,4422,4765
2025-2026,8,RAJASTHAN,114,SIKAR,IGNDPS,786,505,281,0,190,20,200,376,698,730
2025-2026,8,RAJASTHAN,114,SIKAR,IGNOAPS,12222,6462,5760,0,3576,510,2253,5883,11422,11822
2025-2026,8,RAJASTHAN,114,SIKAR,IGNWPS,6691,0,6691,0,1817,254,1632,2988,6212,6481
2025-2026,8,RAJASTHAN,115,SIROHI,IGNDPS,254,160,94,0,77,84,26,67,216,221
2025-2026,8,RAJASTHAN,115,SIROHI,IGNOAPS,7478,4195,3283,0,1780,3498,470,1730,7099,7076
2025-2026,8,RAJASTHAN,115,SIROHI,IGNWPS,2862,0,2862,0,812,1119,267,664,2615,2629
2025-2026,8,RAJASTHAN,116,TONK,IGNDPS,482,318,164,0,102,35,129,216,437,466
2025-2026,8,RAJASTHAN,116,TONK,IGNOAPS,15045,8192,6853,0,3743,1841,2458,7003,14215,14810
2025-2026,8,RAJASTHAN,116,TONK,IGNWPS,5525,0,5525,0,1429,640,1201,2255,5102,5432
2025-2026,8,RAJASTHAN,117,UDAIPUR,IGNDPS,1301,853,448,0,93,772,178,258,1018,1025
2025-2026,8,RAJASTHAN,117,UDAIPUR,IGNOAPS,85029,42700,42329,0,4396,56759,9861,14013,72942,75511
2025-2026,8,RAJASTHAN,117,UDAIPUR,IGNWPS,21798,0,21798,0,1635,12958,3247,3958,17181,18125
2025-2026,8,RAJASTHAN,629,PRATAPGARH,IGNDPS,552,332,220,0,45,377,35,95,493,512
2025-2026,8,RAJASTHAN,629,PRATAPGARH,IGNOAPS,24259,12581,11678,0,1759,18756,1168,2576,23065,23438
2025-2026,8,RAJASTHAN,629,PRATAPGARH,IGNWPS,6749,0,6749,0,651,4618,518,962,6210,6360
2025-2026,8,RAJASTHAN,86,AJMER,IGNDPS,406,260,146,0,106,8,79,213,327,345
2025-2026,8,RAJASTHAN,86,AJMER,IGNOAPS,14248,7846,6402,0,3417,742,2419,7670,12317,12938
2025-2026,8,RAJASTHAN,86,AJMER,IGNWPS,7415,0,7415,0,1630,292,2200,3293,6113,6567
2025-2026,8,RAJASTHAN,87,ALWAR,IGNDPS,1025,694,331,0,221,105,256,443,902,975
2025-2026,8,RAJASTHAN,87,ALWAR,IGNOAPS,24196,12361,11835,0,6286,2077,4706,11127,21297,22887
2025-2026,8,RAJASTHAN,87,ALWAR,IGNWPS,10203,0,10203,0,2407,835,2817,4144,8809,9721
2025-2026,8,RAJASTHAN,88,BANSWARA,IGNDPS,583,335,248,0,30,476,49,28,458,467
2025-2026,8,RAJASTHAN,88,BANSWARA,IGNOAPS,58190,28038,30152,0,1849,52449,1543,2349,52018,53163
2025-2026,8,RAJASTHAN,88,BANSWARA,IGNWPS,16380,0,16380,0,633,14237,816,694,14438,14288
2025-2026,8,RAJASTHAN,89,BARAN,IGNDPS,1478,888,590,0,385,277,125,691,1258,1236
2025-2026,8,RAJASTHAN,89,BARAN,IGNOAPS,20610,10706,9904,0,5793,4351,1744,8722,18546,18530
2025-2026,8,RAJASTHAN,89,BARAN,IGNWPS,6895,0,6895,0,2032,1513,782,2568,6181,6139
2025-2026,8,RAJASTHAN,90,BARMER,IGNDPS,1099,825,274,0,175,73,206,645,941,972
2025-2026,8,RAJASTHAN,90,BARMER,IGNOAPS,54334,30811,23523,0,9917,3904,9025,31488,50617,51551
2025-2026,8,RAJASTHAN,90,BARMER,IGNWPS,14353,0,14353,0,2854,1191,3036,7272,12545,13084
2025-2026,8,RAJASTHAN,91,BHARATPUR,IGNDPS,599,398,201,0,172,19,80,328,525,552
2025-2026,8,RAJASTHAN,91,BHARATPUR,IGNOAPS,20866,11411,9455,0,6304,343,3611,10608,19065,19714
2025-2026,8,RAJASTHAN,91,BHARATPUR,IGNWPS,8375,0,8375,0,2373,320,2051,3631,7300,7724
2025-2026,8,RAJASTHAN,92,BHILWARA,IGNDPS,843,550,293,0,185,104,117,437,729,732
2025-2026,8,RAJASTHAN,92,BHILWARA,IGNOAPS,34288,18325,15963,0,8063,6307,3198,16720,31136,31461
2025-2026,8,RAJASTHAN,92,BHILWARA,IGNWPS,15491,0,15491,0,3826,2420,1941,7304,13692,13860
2025-2026,8,RAJASTHAN,93,BIKANER,IGNDPS,934,650,284,0,245,2,279,408,771,861
2025-2026,8,RAJASTHAN,93,BIKANER,IGNOAPS,28589,16064,12525,0,7502,78,7830,13179,26088,27600
2025-2026,8,RAJASTHAN,93,BIKANER,IGNWPS,7477,0,7477,0,1735,14,3166,2562,5926,6876
2025-2026,8,RAJASTHAN,94,BUNDI,IGNDPS,367,244,123,0,74,58,32,203,324,349
2025-2026,8,RAJASTHAN,94,BUNDI,IGNOAPS,12819,7088,5731,0,3678,1992,806,6343,12033,12452
2025-2026,8,RAJASTHAN,94,BUNDI,IGNWPS,4964,0,4964,0,1444,831,365,2324,4440,4757
2025-2026,8,RAJASTHAN,95,CHITTORGARH,IGNDPS,545,321,224,0,135,61,132,217,451,467
2025-2026,8,RAJASTHAN,95,CHITTORGARH,IGNOAPS,20180,9929,10251,0,5099,4596,2577,7908,17242,18480
2025-2026,8,RAJASTHAN,95,CHITTORGARH,IGNWPS,10678,0,10678,0,2614,2279,1568,4217,9202,9659
2025-2026,8,RAJASTHAN,96,CHURU,IGNDPS,1153,800,353,0,319,11,243,580,912,957
2025-2026,8,RAJASTHAN,96,CHURU,IGNOAPS,32663,17469,15194,0,9840,174,6341,16308,28946,29806
2025-2026,8,RAJASTHAN,96,CHURU,IGNWPS,13828,0,13828,0,4290,98,3231,6209,11329,11939
2025-2026,8,RAJASTHAN,97,DAUSA,IGNDPS,1069,724,345,0,266,235,147,421,950,1027
2025-2026,8,RAJASTHAN,97,DAUSA,IGNOAPS,18194,9509,8685,0,4949,4202,2199,6844,16750,17805
2025-2026,8,RAJASTHAN,97,DAUSA,IGNWPS,6100,0,6100,0,1878,1258,861,2103,5307,5922
2025-2026,8,RAJASTHAN,98,DHOLPUR,IGNDPS,214,121,93,0,43,2,59,110,183,195
2025-2026,8,RAJASTHAN,98,DHOLPUR,IGNOAPS,9922,5494,4428,0,2314,485,2657,4466,9117,9367
2025-2026,8,RAJASTHAN,98,DHOLPUR,IGNWPS,3926,0,3926,0,1017,181,1275,1453,3419,3665
2025-2026,8,RAJASTHAN,99,DUNGARPUR,IGNDPS,1190,707,483,0,39,937,83,131,888,1026
2025-2026,8,RAJASTHAN,99,DUNGARPUR,IGNOAPS,57147,29379,27768,0,2332,47403,2016,5396,49447,54205
2025-2026,8,RAJASTHAN,99,DUNGARPUR,IGNWPS,16030,0,16030,0,807,12545,974,1704,13182,14738
2025-2026,9,UTTAR PRADESH,118,AGRA,IGNDPS,988,703,285,0,273,1,273,441,554,626
2025-2026,9,UTTAR PRADESH,118,AGRA,IGNOAPS,34103,17809,16294,0,9972,90,7856,16134,33769,30578
2025-2026,9,UTTAR PRADESH,118,AGRA,IGNWPS,4577,0,4577,0,3117,4,579,877,1147,1119
2025-2026,9,UTTAR PRADESH,119,ALIGARH,IGNDPS,1121,767,354,0,282,0,313,526,746,820
2025-2026,9,UTTAR PRADESH,119,ALIGARH,IGNOAPS,42208,25242,16966,0,12727,32,7318,21923,41725,40127
2025-2026,9,UTTAR PRADESH,119,ALIGARH,IGNWPS,6041,0,6041,0,1587,0,1996,2458,3262,3434
2025-2026,9,UTTAR PRADESH,120,PRAYAGRAJ,IGNDPS,4901,3532,1369,0,1083,6,1222,2590,1923,3195
2025-2026,9,UTTAR PRADESH,120,PRAYAGRAJ,IGNOAPS,90633,52919,37714,0,21946,194,23805,44688,89720,87036
2025-2026,9,UTTAR PRADESH,120,PRAYAGRAJ,IGNWPS,27789,0,27789,0,9847,296,6584,11062,4937,10798
2025-2026,9,UTTAR PRADESH,121,AMBEDKAR NAGAR,IGNDPS,2695,1848,847,0,628,0,635,1432,1207,1754
2025-2026,9,UTTAR PRADESH,121,AMBEDKAR NAGAR,IGNOAPS,96923,53027,43896,0,25598,58,16572,54586,96328,92541
2025-2026,9,UTTAR PRADESH,121,AMBEDKAR NAGAR,IGNWPS,14680,0,14680,0,5221,0,2218,7241,2415,8835
2025-2026,9,UTTAR PRADESH,122,AURAIYA,IGNDPS,1444,1008,436,0,474,0,297,673,352,852
2025-2026,9,UTTAR PRADESH,122,AURAIYA,IGNOAPS,21486,12864,8622,0,7800,6,4097,9583,19733,18870
2025-2026,9,UTTAR PRADESH,122,AURAIYA,IGNWPS,7464,0,7464,0,2604,0,1692,3168,2293,3159
2025-2026,9,UTTAR PRADESH,123,AZAMGARH,IGNDPS,3017,2054,963,0,819,4,551,1643,974,1696
2025-2026,9,UTTAR PRADESH,123,AZAMGARH,IGNOAPS,71969,43875,28094,0,21883,165,9308,40613,71706,61842
2025-2026,9,UTTAR PRADESH,123,AZAMGARH,IGNWPS,13028,0,13028,0,2996,0,1446,8586,1750,3831
2025-2026,9,UTTAR PRADESH,124,BAGHPAT,IGNDPS,746,532,214,0,113,0,176,457,254,546
2025-2026,9,UTTAR PRADESH,124,BAGHPAT,IGNOAPS,15832,7612,8220,0,2082,16,3162,10570,15119,12573
2025-2026,9,UTTAR PRADESH,124,BAGHPAT,IGNWPS,5802,0,5802,0,491,0,662,4649,1750,2611
2025-2026,9,UTTAR PRADESH,125,BAHRAICH,IGNDPS,1567,1043,524,0,239,8,606,714,579,907
2025-2026,9,UTTAR PRADESH,125,BAHRAICH,IGNOAPS,56756,37188,19568,0,8152,149,13933,34522,56242,54449
2025-2026,9,UTTAR PRADESH,125,BAHRAICH,IGNWPS,28307,0,28307,0,8878,248,4987,14194,4727,12857
2025-2026,9,UTTAR PRADESH,126,BALLIA,IGNDPS,2726,1982,744,0,384,43,554,1745,863,1922
2025-2026,9,UTTAR PRADESH,126,BALLIA,IGNOAPS,71928,38793,33135,0,10132,2341,13900,45554,70399,63971
2025-2026,9,UTTAR PRADESH,126,BALLIA,IGNWPS,16275,0,16275,0,2619,420,3022,10214,1881,7622
2025-2026,9,UTTAR PRADESH,127,BALRAMPUR,IGNDPS,637,425,212,0,83,3,255,296,327,459
2025-2026,9,UTTAR PRADESH,127,BALRAMPUR,IGNOAPS,20302,14416,5886,0,3482,162,5465,11193,19642,17952
2025-2026,9,UTTAR PRADESH,127,BALRAMPUR,IGNWPS,11837,0,11837,0,1381,486,3547,6423,2608,4801
2025-2026,9,UTTAR PRADESH,128,BANDA,IGNDPS,1516,1127,389,0,312,1,355,848,613,1036
2025-2026,9,UTTAR PRADESH,128,BANDA,IGNOAPS,42326,24213,18113,0,11467,27,7402,23424,41807,30329
2025-2026,9,UTTAR PRADESH,128,BANDA,IGNWPS,7012,0,7012,0,1979,0,1796,3237,2264,3653
2025-2026,9,UTTAR PRADESH,129,BARABANKI,IGNDPS,2326,1503,823,0,669,0,726,931,981,1718
2025-2026,9,UTTAR PRADESH,129,BARABANKI,IGNOAPS,64859,43454,21405,0,21353,177,10876,32453,64480,63613
2025-2026,9,UTTAR PRADESH,129,BARABANKI,IGNWPS,34491,0,34491,0,11632,9,5080,17770,9130,15631
2025-2026,9,UTTAR PRADESH,130,BAREILLY,IGNDPS,2583,1810,773,0,289,1,1241,1052,1577,1753
2025-2026,9,UTTAR PRADESH,130,BAREILLY,IGNOAPS,45336,27962,17374,0,7115,224,15753,22237,44920,38618
2025-2026,9,UTTAR PRADESH,130,BAREILLY,IGNWPS,31797,0,31797,0,3630,3,10024,18140,12680,12667
2025-2026,9,UTTAR PRADESH,131,BASTI,IGNDPS,2539,1731,808,0,592,0,665,1282,719,1492
2025-2026,9,UTTAR PRADESH,131,BASTI,IGNOAPS,74143,46441,27702,0,17511,33,14303,42290,72333,70890
2025-2026,9,UTTAR PRADESH,131,BASTI,IGNWPS,18947,0,18947,0,2370,25,4460,12092,2615,8148
2025-2026,9,UTTAR PRADESH,132,BIJNOR,IGNDPS,1849,1366,483,0,412,1,418,1018,1135,1254
2025-2026,9,UTTAR PRADESH,132,BIJNOR,IGNOAPS,32145,16440,15705,0,11342,40,6649,14114,32035,27204
2025-2026,9,UTTAR PRADESH,132,BIJNOR,IGNWPS,5994,0,5994,0,2212,39,487,3256,3162,3125
2025-2026,9,UTTAR PRADESH,133,BUDAUN,IGNDPS,1850,1385,465,0,360,7,399,1084,1112,1175
2025-2026,9,UTTAR PRADESH,133,BUDAUN,IGNOAPS,51692,31337,20355,0,10962,42,8943,31703,51141,42691
2025-2026,9,UTTAR PRADESH,133,BUDAUN,IGNWPS,17338,0,17338,0,4416,0,3676,9246,5892,6599
2025-2026,9,UTTAR PRADESH,134,BULANDSHAHR,IGNDPS,1662,1239,423,0,462,3,429,768,1008,1132
2025-2026,9,UTTAR PRADESH,134,BULANDSHAHR,IGNOAPS,25262,12257,13005,0,6310,16,6047,12887,25107,24521
2025-2026,9,UTTAR PRADESH,134,BULANDSHAHR,IGNWPS,8704,0,8704,0,3507,0,3195,2002,4213,4426
2025-2026,9,UTTAR PRADESH,135,CHANDAULI,IGNDPS,741,493,248,0,168,1,158,414,318,537
2025-2026,9,UTTAR PRADESH,135,CHANDAULI,IGNOAPS,62420,35254,27166,0,19587,75,9124,33624,61544,58440
2025-2026,9,UTTAR PRADESH,135,CHANDAULI,IGNWPS,18301,0,18301,0,6466,0,3716,8119,3704,8490
2025-2026,9,UTTAR PRADESH,136,CHITRAKOOT,IGNDPS,1064,754,310,0,300,0,179,585,271,762
2025-2026,9,UTTAR PRADESH,136,CHITRAKOOT,IGNOAPS,27002,16825,10177,0,9550,26,4129,13290,26789,21077
2025-2026,9,UTTAR PRADESH,136,CHITRAKOOT,IGNWPS,6155,0,6155,0,2521,0,1255,2379,1092,3199
2025-2026,9,UTTAR PRADESH,137,DEORIA,IGNDPS,3953,2731,1222,0,650,150,879,2274,1478,2274
2025-2026,9,UTTAR PRADESH,137,DEORIA,IGNOAPS,56483,32893,23590,0,9733,2027,7930,36606,55869,51869
2025-2026,9,UTTAR PRADESH,137,DEORIA,IGNWPS,16970,0,16970,0,2956,630,3223,10161,2385,6937
2025-2026,9,UTTAR PRADESH,138,ETAH,IGNDPS,1061,797,264,0,201,1,250,609,630,706
2025-2026,9,UTTAR PRADESH,138,ETAH,IGNOAPS,27756,16636,11120,0,4911,6,3705,19134,27593,23529
2025-2026,9,UTTAR PRADESH,138,ETAH,IGNWPS,10261,0,10261,0,1735,0,1823,6703,5087,5041
2025-2026,9,UTTAR PRADESH,139,ETAWAH,IGNDPS,806,593,213,0,241,2,129,434,285,523
2025-2026,9,UTTAR PRADESH,139,ETAWAH,IGNOAPS,46234,26054,20180,0,13828,42,6886,25444,45087,38567
2025-2026,9,UTTAR PRADESH,139,ETAWAH,IGNWPS,10858,0,10858,0,3374,0,1979,5505,4394,4631
2025-2026,9,UTTAR PRADESH,140,AYODHYA,IGNDPS,902,580,322,0,276,0,261,365,349,567
2025-2026,9,UTTAR PRADESH,140,AYODHYA,IGNOAPS,54901,31604,23297,0,15699,39,11889,27228,54345,53451
2025-2026,9,UTTAR PRADESH,140,AYODHYA,IGNWPS,13399,0,13399,0,3865,0,3397,6137,2806,6803
2025-2026,9,UTTAR PRADESH,141,FARRUKHABAD,IGNDPS,1306,864,442,0,191,1,339,775,452,742
2025-2026,9,UTTAR PRADESH,141,FARRUKHABAD,IGNOAPS,34392,20276,14116,0,6397,28,6857,21110,34126,26256
2025-2026,9,UTTAR PRADESH,141,FARRUKHABAD,IGNWPS,18815,0,18815,0,4576,2,5016,9221,8197,7407
2025-2026,9,UTTAR PRADESH,142,FATEHPUR,IGNDPS,1863,1431,432,0,505,2,476,880,848,1212
2025-2026,9,UTTAR PRADESH,142,FATEHPUR,IGNOAPS,40970,22921,18049,0,13040,30,7583,20314,40786,39234
2025-2026,9,UTTAR PRADESH,142,FATEHPUR,IGNWPS,17000,0,17000,0,5471,2,4028,7499,4697,9098
2025-2026,9,UTTAR PRADESH,143,FIROZABAD,IGNDPS,972,728,244,0,205,0,123,644,639,722
2025-2026,9,UTTAR PRADESH,143,FIROZABAD,IGNOAPS,34745,18684,16061,0,7687,14,4175,22859,34496,30986
2025-2026,9,UTTAR PRADESH,143,FIROZABAD,IGNWPS,10793,0,10793,0,2566,0,1313,6914,5155,5147
2025-2026,9,UTTAR PRADESH,144,GAUTAM BUDDHA NAGAR,IGNDPS,378,282,96,0,79,0,99,200,121,249
2025-2026,9,UTTAR PRADESH,144,GAUTAM BUDDHA NAGAR,IGNOAPS,10714,4535,6179,0,2612,9,3290,4781,10510,8176
2025-2026,9,UTTAR PRADESH,144,GAUTAM BUDDHA NAGAR,IGNWPS,2172,0,2172,0,259,0,1198,715,372,509
2025-2026,9,UTTAR PRADESH,145,GHAZIABAD,IGNDPS,332,248,84,0,66,0,120,146,166,172
2025-2026,9,UTTAR PRADESH,145,GHAZIABAD,IGNOAPS,6012,2720,3292,0,1502,1,1919,2588,5920,3739
2025-2026,9,UTTAR PRADESH,145,GHAZIABAD,IGNWPS,3326,0,3326,0,848,0,1253,1225,1275,918
2025-2026,9,UTTAR PRADESH,146,GHAZIPUR,IGNDPS,3802,2674,1128,0,768,23,521,2490,1454,2146
2025-2026,9,UTTAR PRADESH,146,GHAZIPUR,IGNOAPS,69388,40345,29043,0,19111,635,8416,41222,68812,65236
2025-2026,9,UTTAR PRADESH,146,GHAZIPUR,IGNWPS,28992,0,28992,0,5857,13,3038,20084,2906,14189
2025-2026,9,UTTAR PRADESH,147,GONDA,IGNDPS,2125,1421,704,0,317,2,1029,777,852,1302
2025-2026,9,UTTAR PRADESH,147,GONDA,IGNOAPS,72822,47558,25264,0,11656,68,24489,36490,72388,71042
2025-2026,9,UTTAR PRADESH,147,GONDA,IGNWPS,29327,0,29327,0,6553,0,10803,11971,4324,13840
2025-2026,9,UTTAR PRADESH,148,GORAKHPUR,IGNDPS,5490,4192,1298,0,1179,8,737,3566,1345,3167
2025-2026,9,UTTAR PRADESH,148,GORAKHPUR,IGNOAPS,88438,52605,35833,0,21803,183,10096,56345,87670,82487
2025-2026,9,UTTAR PRADESH,148,GORAKHPUR,IGNWPS,7702,0,7702,0,2231,18,720,4733,650,2950
2025-2026,9,UTTAR PRADESH,149,HAMIRPUR,IGNDPS,706,475,231,0,169,1,128,408,293,473
2025-2026,9,UTTAR PRADESH,149,HAMIRPUR,IGNOAPS,30296,18004,12292,0,8932,3,3863,17498,30109,27678
2025-2026,9,UTTAR PRADESH,149,HAMIRPUR,IGNWPS,7870,0,7870,0,1947,0,1075,4848,1742,3613
2025-2026,9,UTTAR PRADESH,150,HARDOI,IGNDPS,2377,1779,598,0,794,4,596,983,1081,1467
2025-2026,9,UTTAR PRADESH,150,HARDOI,IGNOAPS,80080,49490,30590,0,23862,34,26941,29243,78912,75011
2025-2026,9,UTTAR PRADESH,150,HARDOI,IGNWPS,52789,0,52789,0,24159,0,8464,20166,18276,17799
2025-2026,9,UTTAR PRADESH,151,JALAUN,IGNDPS,907,631,276,0,269,0,269,369,441,601
2025-2026,9,UTTAR PRADESH,151,JALAUN,IGNOAPS,47188,25332,21856,0,17446,17,9595,20126,46683,41611
2025-2026,9,UTTAR PRADESH,151,JALAUN,IGNWPS,5679,0,5679,0,2206,0,1385,2088,2926,3017
2025-2026,9,UTTAR PRADESH,152,JAUNPUR,IGNDPS,4201,2899,1302,0,932,3,770,2496,1495,2481
2025-2026,9,UTTAR PRADESH,152,JAUNPUR,IGNOAPS,101576,57576,44000,0,25997,94,19600,55742,101036,95417
2025-2026,9,UTTAR PRADESH,152,JAUNPUR,IGNWPS,30073,0,30073,0,7584,0,5818,16671,4685,14593
2025-2026,9,UTTAR PRADESH,153,JHANSI,IGNDPS,897,610,287,0,312,0,119,466,310,686
2025-2026,9,UTTAR PRADESH,153,JHANSI,IGNOAPS,36852,21417,15435,0,14421,15,3568,18836,36166,34113
2025-2026,9,UTTAR PRADESH,153,JHANSI,IGNWPS,6640,0,6640,0,3018,6,741,2875,2450,4149
2025-2026,9,UTTAR PRADESH,154,JYOTIBA PHOOLE NAGAR,IGNDPS,812,588,224,0,156,0,218,438,352,684
2025-2026,9,UTTAR PRADESH,154,JYOTIBA PHOOLE NAGAR,IGNOAPS,17472,10116,7356,0,4659,11,4915,7836,16671,13394
2025-2026,9,UTTAR PRADESH,154,JYOTIBA PHOOLE NAGAR,IGNWPS,7033,0,7033,0,2065,0,510,4458,2555,3012
2025-2026,9,UTTAR PRADESH,155,KANNAUJ,IGNDPS,1052,711,341,0,220,3,274,555,482,665
2025-2026,9,UTTAR PRADESH,155,KANNAUJ,IGNOAPS,40439,24388,16051,0,8999,12,8635,22769,38830,37688
2025-2026,9,UTTAR PRADESH,155,KANNAUJ,IGNWPS,7433,0,7433,0,1637,0,2160,3636,2404,3148
2025-2026,9,UTTAR PRADESH,156,KANPUR DEHAT,IGNDPS,1712,1252,460,0,437,1,430,844,786,1227
2025-2026,9,UTTAR PRADESH,156,KANPUR DEHAT,IGNOAPS,53560,30514,23046,0,15534,38,11498,26484,53267,51112
2025-2026,9,UTTAR PRADESH,156,KANPUR DEHAT,IGNWPS,7995,0,7995,0,2260,4,2601,3130,4615,4847
2025-2026,9,UTTAR PRADESH,157,KANPUR NAGAR,IGNDPS,2255,1624,631,0,668,0,637,950,747,1502
2025-2026,9,UTTAR PRADESH,157,KANPUR NAGAR,IGNOAPS,53986,30485,23501,0,18080,37,12581,23288,52917,46331
2025-2026,9,UTTAR PRADESH,157,KANPUR NAGAR,IGNWPS,15562,0,15562,0,1626,0,11904,2032,6812,6644
2025-2026,9,UTTAR PRADESH,158,KAUSHAMBI,IGNDPS,1405,942,463,0,589,0,303,513,637,976
2025-2026,9,UTTAR PRADESH,158,KAUSHAMBI,IGNOAPS,51272,29305,21967,0,23599,25,8052,19596,50149,45018
2025-2026,9,UTTAR PRADESH,158,KAUSHAMBI,IGNWPS,6341,0,6341,0,2891,0,1082,2368,1791,3218
2025-2026,9,UTTAR PRADESH,159,KHERI,IGNDPS,2372,1660,712,0,617,21,681,1053,1196,1579
2025-2026,9,UTTAR PRADESH,159,KHERI,IGNOAPS,53103,37623,15480,0,17154,231,11911,23807,52229,50378
2025-2026,9,UTTAR PRADESH,159,KHERI,IGNWPS,22525,0,22525,0,9703,519,6435,5868,6587,6638
2025-2026,9,UTTAR PRADESH,160,KUSHI NAGAR,IGNDPS,2721,1954,767,0,486,4,643,1588,988,1644
2025-2026,9,UTTAR PRADESH,160,KUSHI NAGAR,IGNOAPS,86388,51944,34444,0,14230,169,11513,59701,81853,72958
2025-2026,9,UTTAR PRADESH,160,KUSHI NAGAR,IGNWPS,21707,0,21707,0,4635,43,4319,12710,1811,8284
2025-2026,9,UTTAR PRADESH,161,LALITPUR,IGNDPS,820,567,253,0,178,29,135,478,504,738
2025-2026,9,UTTAR PRADESH,161,LALITPUR,IGNOAPS,29576,16551,13025,0,6824,1233,3975,17544,29261,28575
2025-2026,9,UTTAR PRADESH,162,LUCKNOW,IGNDPS,1620,1138,482,0,733,3,272,612,809,1304
2025-2026,9,UTTAR PRADESH,162,LUCKNOW,IGNOAPS,43487,24584,18903,0,21550,185,6937,14774,42162,37169
2025-2026,9,UTTAR PRADESH,163,MAHAMAYA NAGAR (HATHRAS),IGNDPS,911,672,239,0,265,0,251,395,456,738
2025-2026,9,UTTAR PRADESH,163,MAHAMAYA NAGAR (HATHRAS),IGNOAPS,21521,11306,10215,0,7146,15,4512,9845,20426,19988
2025-2026,9,UTTAR PRADESH,163,MAHAMAYA NAGAR (HATHRAS),IGNWPS,5756,0,5756,0,2656,0,1429,1671,2381,2954
2025-2026,9,UTTAR PRADESH,164,MAHARAJGANJ,IGNDPS,3203,2256,947,0,437,5,681,2080,1064,1914
2025-2026,9,UTTAR PRADESH,164,MAHARAJGANJ,IGNOAPS,64959,42188,22771,0,13244,199,9130,42264,64001,61963
2025-2026,9,UTTAR PRADESH,164,MAHARAJGANJ,IGNWPS,19277,0,19277,0,4066,43,2913,12255,3218,7686
2025-2026,9,UTTAR PRADESH,165,MAHOBA,IGNDPS,235,165,70,0,62,0,37,136,78,175
2025-2026,9,UTTAR PRADESH,165,MAHOBA,IGNOAPS,17999,10365,7634,0,6212,62,2431,9294,17777,12984
2025-2026,9,UTTAR PRADESH,165,MAHOBA,IGNWPS,5638,0,5638,0,1773,0,1030,2835,2002,2709
2025-2026,9,UTTAR PRADESH,166,MAINPURI,IGNDPS,1296,906,390,0,260,1,266,769,809,901
2025-2026,9,UTTAR PRADESH,166,MAINPURI,IGNOAPS,66822,36932,29890,0,13390,11,7658,45759,65838,62164
2025-2026,9,UTTAR PRADESH,166,MAINPURI,IGNWPS,7773,0,7773,0,1572,0,1491,4710,3801,4116
2025-2026,9,UTTAR PRADESH,167,MATHURA,IGNDPS,1668,1253,415,0,372,0,432,864,1033,1186
2025-2026,9,UTTAR PRADESH,167,MATHURA,IGNOAPS,39413,20400,19013,0,10663,76,9364,19305,38717,37503
2025-2026,9,UTTAR PRADESH,167,MATHURA,IGNWPS,14728,0,14728,0,4931,0,3662,6135,6784,6992
2025-2026,9,UTTAR PRADESH,168,MAU,IGNDPS,1818,1245,573,0,502,15,313,988,669,969
2025-2026,9,UTTAR PRADESH,168,MAU,IGNOAPS,36158,19682,16476,0,9954,349,3699,22156,35867,33683
2025-2026,9,UTTAR PRADESH,168,MAU,IGNWPS,9292,0,9292,0,2692,59,1466,5075,1969,5032
2025-2026,9,UTTAR PRADESH,169,MEERUT,IGNDPS,973,710,263,0,227,0,445,301,590,681
